No EMPRE|VALOR SUB|TRAB F|TRAB M|CIUDAD|CIIU|DESCRIPCION|
12.0|4537440.0|51.0|29.0|TUNJA|4772|COMERCIO AL POR MENOR DE TODO TIPO DE CALZADO Y ARTICULOS DE CUERO Y SUCEDANEOS DEL CUERO EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|1.0|0.0|BOYACA|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
3.0|4997760.0|110.0|80.0|CALI|7810|ACTIVIDADES DE AGENCIAS DE EMPLEO|
2.0|0.0|0.0|2.0|OTANCHE|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
3.0|32880.0|2.0|0.0|TUNJA|8211|ACTIVIDADES COMBINADAS DE SERVICIOS ADMINISTRATIVOS DE OFICINA|
3.0|197280.0|1.0|9.0|DUITAMA|2599|FABRICACION DE OTROS PRODUCTOS ELABORADOS DE METAL NCP|
1.0|460320.0|26.0|0.0|NOBSA|8890|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO|
8.0|328800.0|3.0|15.0|TUNJA|9511|MANTENIMIENTO Y REPARACION DE COMPUTADORES Y DE EQUIPO PERIFERICO|
15.0|920640.0|25.0|23.0|SOGAMOSO|4719|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS- CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL)- BEBIDAS Y TABACO|
2.0|98640.0|1.0|6.0|CHIQUINQUIRA|6190|OTRAS ACTIVIDADES DE TELECOMUNICACIONES|
2.0|65760.0|1.0|1.0|VENTAQUEMADA|4719|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS- CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL)- BEBIDAS Y TABACO|
10.0|15913920.0|92.0|549.0|SAMACA|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
1.0|0.0|0.0|0.0|PAEZ|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
5.0|3978480.0|30.0|97.0|SOGAMOSO|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
3.0|723360.0|7.0|22.0|PUERTO BOYACA|7730|ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA- EQUIPO Y BIENES TANGIBLES NCP|
1.0|65760.0|0.0|1.0|CHIA|4664|COMERCIO AL POR MAYOR DE PRODUCTOS QUIMICOS BASICOS- CAUCHOS Y PLASTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUIMICOS DE USO AGROPECUARIO|
5.0|263040.0|4.0|10.0|SOGAMOSO|7010|ACTIVIDADES DE ADMINISTRACION EMPRESARIAL|
1.0|263040.0|1.0|20.0|FUNZA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
1.0|0.0|0.0|0.0|FORTUL|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
3.0|2268720.0|27.0|29.0|DUITAMA|1011|PROCESAMIENTO Y CONSERVACION DE CARNE Y PRODUCTOS CARNICOS|
12.0|1611120.0|68.0|13.0|SOGAMOSO|8691|ACTIVIDADES DE APOYO DIAGNOSTICO|
5.0|953520.0|1.0|26.0|CHIQUINQUIRA|8299|OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS NCP|
5.0|907680.0|2.0|15.0|BELEN|0141|CRIA DE GANADO BOVINO Y BUFALINO|
3.0|427440.0|9.0|11.0|TUNJA|5813|EDICION DE PERIODICOS- REVISTAS Y OTRAS PUBLICACIONES PERIODICAS|
4.0|416020.0|5.0|5.0|SAN MIGUEL DE SEMA|0161|ACTIVIDADES DE APOYO A LA AGRICULTURA|
1.0|131520.0|0.0|2.0|GARAGOA|4773|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES- COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS|
11.0|164400.0|6.0|5.0|GARAGOA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
3.0|131520.0|2.0|15.0|TUNJA|6110|ACTIVIDADES DE TELECOMUNICACIONES ALAMBRICAS|
17.0|4307280.0|6.0|149.0|TOPAGA|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
2.0|131520.0|9.0|1.0|DUITAMA|9329|OTRAS ACTIVIDADES RECREATIVAS Y DE ESPARCIMIENTO NCP|
1.0|0.0|0.0|1.0|PAIPA|0520|EXTRACCION DE CARBON LIGNITO|
1.0|65760.0|1.0|0.0|JENESANO|8692|ACTIVIDADES DE APOYO TERAPEUTICO|
2.0|65760.0|3.0|40.0|FIRAVITOBA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
1.0|32880.0|7.0|0.0|DUITAMA|5813|EDICION DE PERIODICOS- REVISTAS Y OTRAS PUBLICACIONES PERIODICAS|
10.0|1380960.0|47.0|15.0|TUNJA|4755|COMERCIO AL POR MENOR DE ARTICULOS Y UTENSILIOS DE USO DOMESTICO|
4.0|361680.0|8.0|9.0|TUNJA|1051|ELABORACION DE PRODUCTOS DE MOLINERIA|
1.0|558960.0|14.0|18.0|COVARACHIA|9900|ACTIVIDADES DE ORGANIZACIONES Y ENTIDADES EXTRATERRITORIALES|
1.0|328800.0|8.0|5.0|ALMEIDA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|65760.0|2.0|1.0|MONGUI|3230|FABRICACION DE ARTICULOS Y EQUIPO PARA LA PRACTICA DEL DEPORTE|
1.0|197280.0|5.0|3.0|TINJACA|4631|COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS|
3.0|65760.0|1.0|2.0|DUITAMA|1630|FABRICACION DE PARTES Y PIEZAS DE MADERA- DE CARPINTERIA Y EBANISTERIA PARA LA CONSTRUCCION|
1.0|65760.0|3.0|2.0|MIRAFLORES|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|0.0|1.0|1.0|RONDON|6910|ACTIVIDADES JURIDICAS|
5.0|226920.0|9.0|7.0|SOGAMOSO|0113|CULTIVO DE HORTALIZAS- RAICES Y TUBERCULOS|
1.0|37820.0|1.0|2.0|NOBSA|0149|CRIA DE OTROS ANIMALES NCP|
1.0|295920.0|2.0|6.0|MONTERIA|7820|ACTIVIDADES DE AGENCIAS DE EMPLEO TEMPORAL|
1.0|0.0|0.0|0.0|SOCOTA|6920|ACTIVIDADES DE CONTABILIDAD- TENEDURIA DE LIBROS- AUDITORIA FINANCIERA Y ASESORIA TRIBUTARIA|
1.0|0.0|1.0|0.0|TIBASOSA|6810|ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS|
1.0|0.0|1.0|0.0|BOYACA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|98640.0|0.0|1.0|ITAGUI|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
9.0|13250640.0|298.0|195.0|TUNJA|7810|ACTIVIDADES DE AGENCIAS DE EMPLEO|
4.0|98640.0|9.0|0.0|VENTAQUEMADA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
3.0|394560.0|16.0|2.0|SANTAFE DE BOGOTA|8691|ACTIVIDADES DE APOYO DIAGNOSTICO|
1.0|0.0|3.0|7.0|IZA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
4.0|1644000.0|37.0|55.0|PAIPA|6202|ACTIVIDADES DE CONSULTORIA INFORMATICA Y ACTIVIDADES DE ADMINISTRACION DE INSTALACIONES INFORMATICAS|
2.0|164400.0|2.0|4.0|SAMACA|4321|INSTALACIONES ELECTRICAS|
5.0|263040.0|11.0|1.0|DUITAMA|1410|CONFECCION DE PRENDAS DE VESTIR- EXCEPTO PRENDAS DE PIEL|
5.0|361680.0|20.0|11.0|MONIQUIRA|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|37820.0|0.0|1.0|DUITAMA|0124|CULTIVO DE CAÑ DE AZUCAR|
4.0|854880.0|5.0|28.0|GARAGOA|4923|TRANSPORTE DE CARGA POR CARRETERA|
1.0|197280.0|1.0|0.0|SANTAFE DE BOGOTA|3290|OTRAS INDUSTRIAS MANUFACTURERAS NCP|
9.0|2170080.0|54.0|35.0|SOGAMOSO|8121|LIMPIEZA GENERAL INTERIOR DE EDIFICIOS|
1.0|2992080.0|25.0|63.0|MONIQUIRA|8110|ACTIVIDADES COMBINADAS DE APOYO A INSTALACIONES|
2.0|131520.0|1.0|2.0|VENTAQUEMADA|6810|ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS|
1.0|0.0|0.0|5.0|MACANAL|0811|EXTRACCION DE PIEDRA- ARENA- ARCILLAS COMUNES- YESO Y ANHIDRITA|
1.0|295920.0|12.0|7.0|SANTAFE DE BOGOTA|1391|FABRICACION DE TEJIDOS DE PUNTO Y GANCHILLO|
16.0|690480.0|24.0|16.0|DUITAMA|6910|ACTIVIDADES JURIDICAS|
5.0|394560.0|6.0|14.0|DUITAMA|4729|COMERCIO AL POR MENOR DE OTROS PRODUCTOS ALIMENTICIOS NCP- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|1.0|1.0|DUITAMA|8415|ACTIVIDADES DE LOS OTROS ORGANOS DE CONTROL|
2.0|164400.0|1.0|4.0|PUERTO BOYACA|4520|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|
15.0|2959200.0|22.0|68.0|DUITAMA|4632|COMERCIO AL POR MAYOR DE BEBIDAS Y TABACO|
3.0|361680.0|3.0|4.0|TUTA|4923|TRANSPORTE DE CARGA POR CARRETERA|
1.0|65760.0|0.0|1.0|ENVIGADO|4923|TRANSPORTE DE CARGA POR CARRETERA|
1.0|98640.0|1.0|0.0|SUTAMARCHAN|5619|OTROS TIPOS DE EXPENDIO DE COMIDAS PREPARADAS NCP|
1.0|0.0|1.0|0.0|DUITAMA|8544|EDUCACION DE UNIVERSIDADES|
1.0|32880.0|1.0|0.0|MEDELLIN|1081|ELABORACION DE PRODUCTOS DE PANADERIA|
1.0|65760.0|2.0|0.0|PAIPA|5619|OTROS TIPOS DE EXPENDIO DE COMIDAS PREPARADAS NCP|
1.0|151280.0|1.0|1.0|NOBSA|0210|SILVICULTURA Y OTRAS ACTIVIDADES FORESTALES|
1.0|98640.0|0.0|2.0|PUERTO BOYACA|4690|COMERCIO AL POR MAYOR NO ESPECIALIZADO|
1.0|0.0|1.0|3.0|BUENAVISTA|0150|EXPLOTACION MIXTA (AGRICOLA Y PECUARIA)|
1.0|0.0|0.0|1.0|ZIPAQUIRA|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
1.0|65760.0|0.0|4.0|SOGAMOSO|1910|FABRICACION DE PRODUCTOS DE HORNOS DE COQUE|
1.0|0.0|1.0|1.0|PAZ DEL RIO|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
1.0|328800.0|6.0|6.0|NOBSA|4754|COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS DE USO DOMESTICO- MUEBLES Y EQUIPOS DE ILUMINACION|
1.0|98640.0|0.0|5.0|CUCAITA|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|5392320.0|28.0|215.0|NOBSA|2394|FABRICACION DE CEMENTO- CAL Y YESO|
3.0|197280.0|5.0|3.0|SOCHA|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
2.0|131520.0|8.0|0.0|GARAGOA|8621|ACTIVIDADES DE LA PRACTICA MEDICA- SIN INTERNACION|
1.0|197280.0|1.0|12.0|TUTA|4664|COMERCIO AL POR MAYOR DE PRODUCTOS QUIMICOS BASICOS- CAUCHOS Y PLASTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUIMICOS DE USO AGROPECUARIO|
1.0|32880.0|1.0|0.0|SABANETA|3290|OTRAS INDUSTRIAS MANUFACTURERAS NCP|
1.0|197280.0|5.0|1.0|CHINCHINA|4751|COMERCIO AL POR MENOR DE PRODUCTOS TEXTILES EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|164400.0|3.0|1.0|GACHANTIVA|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
1.0|65760.0|0.0|21.0|CHIQUINQUIRA|8552|ENSEÑNZA DEPORTIVA Y RECREATIVA|
4.0|920640.0|22.0|16.0|TUNJA|1020|PROCESAMIENTO Y CONSERVACION DE FRUTAS- LEGUMBRES- HORTALIZAS Y TUBERCULOS|
1.0|263040.0|7.0|13.0|GUICAN|8412|ACTIVIDADES EJECUTIVAS DE LA ADMINISTRACION PUBLICA|
1.0|32880.0|2.0|1.0|TIBASOSA|6910|ACTIVIDADES JURIDICAS|
5.0|295920.0|14.0|7.0|TIBASOSA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
8.0|1183680.0|22.0|16.0|DUITAMA|1089|ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS NCP|
1.0|0.0|0.0|4.0|RAMIRIQUI|4923|TRANSPORTE DE CARGA POR CARRETERA|
1.0|624720.0|3.0|20.0|SOMONDOCO|0811|EXTRACCION DE PIEDRA- ARENA- ARCILLAS COMUNES- YESO Y ANHIDRITA|
1.0|164400.0|7.0|4.0|SORA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
2.0|361680.0|3.0|12.0|SANTA MARIA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
2.0|0.0|0.0|3.0|SUTAMARCHAN|4752|COMERCIO AL POR MENOR DE ARTICULOS DE FERRETERIA- PINTURAS Y PRODUCTOS DE VIDRIO EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|0.0|2.0|MIRAFLORES|0811|EXTRACCION DE PIEDRA- ARENA- ARCILLAS COMUNES- YESO Y ANHIDRITA|
6.0|230160.0|9.0|7.0|DUITAMA|6820|ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCION O POR CONTRATA|
1.0|558960.0|0.0|15.0|SAN GIL|5121|TRANSPORTE AEREO NACIONAL DE CARGA|
2.0|263040.0|1.0|3.0|SANTAFE DE BOGOTA|1030|ELABORACION DE ACEITES Y GRASAS DE ORIGEN VEGETAL Y ANIMAL|
1.0|98640.0|0.0|1.0|CALI|4330|TERMINACION Y ACABADO DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL|
1.0|0.0|0.0|1.0|MACANAL|4330|TERMINACION Y ACABADO DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL|
1.0|0.0|1.0|0.0|ZIPAQUIRA|7020|ACTIVIDADES DE CONSULTARIA DE GESTION|
2.0|460320.0|16.0|3.0|PAIPA|8522|EDUCACION MEDIA ACADEMICA|
1.0|0.0|2.0|1.0|GIRON|4723|COMERCIO AL POR MENOR DE CARNES (INCLUYE AVES DE CORRAL)- PRODUCTOS CARNICOS- PESCADOS Y PRODUCTOS DE MAR- EN ESTABLECIMIENTOS ESPECIALIZADOS|
3.0|197280.0|12.0|10.0|SOGAMOSO|6512|SEGUROS DE VIDA|
1.0|361680.0|1.0|20.0|LA UVITA|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
2.0|887760.0|15.0|22.0|PAIPA|7830|OTRAS ACTIVIDADES DE SUMINISTRO DE RECURSO HUMANO|
1.0|65760.0|1.0|1.0|SACHICA|8512|EDUCACION PREESCOLAR|
1.0|0.0|4.0|0.0|GUICAN|8522|EDUCACION MEDIA ACADEMICA|
2.0|0.0|2.0|2.0|TUNJA|7729|ALQUILER Y ARRENDAMIENTO DE OTROS EFECTOS PERSONALES Y ENSERES DOMESTICOS NCP|
1.0|0.0|0.0|2.0|TOCANCIPA|2100|FABRICACION DE PRODUCTOS FARMACEUTICOS- SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO|
2.0|98640.0|5.0|2.0|DUITAMA|9602|PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA|
1.0|0.0|1.0|0.0|SOATA|8622|ACTIVIDADES DE LA PRACTICA ODONTOLOGICA|
4.0|2433120.0|81.0|29.0|SANTAFE DE BOGOTA|5221|ACTIVIDADES DE ESTACIONES- VIAS Y SERVICIOS COMPLEMENTARIOS PARA EL TRANSPORTE TERRESTRE|
2.0|197280.0|1.0|5.0|RAMIRIQUI|4754|COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS DE USO DOMESTICO- MUEBLES Y EQUIPOS DE ILUMINACION|
1.0|0.0|1.0|1.0|TINJACA|7020|ACTIVIDADES DE CONSULTARIA DE GESTION|
2.0|98640.0|6.0|1.0|SANTA MARIA|5511|ALOJAMIENTO EN HOTELES|
1.0|65760.0|2.0|0.0|TUNJA|9420|ACTIVIDADES DE SINDICATOS DE EMPLEADOS|
2.0|197280.0|10.0|5.0|SANTAFE DE BOGOTA|6512|SEGUROS DE VIDA|
1.0|32880.0|2.0|1.0|ARCABUCO|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|65760.0|1.0|3.0|CHIA|4653|COMERCIO AL POR MAYOR DE MAQUINARIA Y EQUIPO AGROPECUARIOS|
1.0|0.0|0.0|0.0|NOBSA|8559|OTROS TIPOS DE EDUCACION NCP|
1.0|0.0|0.0|0.0|CHIQUINQUIRA|3314|MANTENIMIENTO Y REPARACION ESPECIALIZADO DE EQUIPO ELECTRICO|
1.0|113460.0|0.0|1.0|TIBASOSA|0128|CULTIVO DE ESPECIAS Y DE PLANTAS AROMATICAS Y MEDICINALES|
1.0|0.0|0.0|1.0|UMBITA|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
1.0|164400.0|0.0|9.0|PUERTO BOYACA|3520|PRODUCCION DE GAS- DISTRIBUCION DE COMBUSTIBLES GASEOSOS POR TUBERIAS|
1.0|394560.0|7.0|6.0|GARAGOA|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|0.0|0.0|0.0|JENESANO|8413|REGULACION DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS DE SALUD- EDUCATIVOS- CULTURALES Y OTROS SERVICIOS SOCIALES- EXCEPTO SERVICIOS DE SEGURIDAD SOCIAL|
1.0|0.0|0.0|4.0|PUERTO BOYACA|4659|COMERCIO AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO NCP|
1.0|197280.0|9.0|0.0|TUNUNGUA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
2.0|98640.0|3.0|1.0|GAMEZA|9411|ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES|
1.0|131520.0|2.0|2.0|CHINAVITA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|32880.0|2.0|1.0|SANTA ROSA DE VITERBO|1081|ELABORACION DE PRODUCTOS DE PANADERIA|
2.0|131520.0|1.0|5.0|GUAYATA|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
5.0|6181440.0|135.0|83.0|TUNJA|6422|ACTIVIDADES DE LAS COMPAÑAS DE FINANCIAMIENTO|
2.0|8515920.0|11.0|171.0|CAJICA|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
2.0|131520.0|3.0|0.0|CIENEGA|5511|ALOJAMIENTO EN HOTELES|
2.0|657600.0|2.0|10.0|SANTAFE DE BOGOTA|4722|COMERCIO AL POR MENOR DE LECHE- PRODUCTOS LACTEOS Y HUEVOS- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|394560.0|0.0|8.0|CIENEGA|4923|TRANSPORTE DE CARGA POR CARRETERA|
1.0|32880.0|0.0|5.0|FIRAVITOBA|4322|INSTALACIONES DE FONTANERIA- CALEFACCION Y AIRE ACONDICIONADO|
1.0|131520.0|5.0|4.0|PUERTO BOYACA|1051|ELABORACION DE PRODUCTOS DE MOLINERIA|
1.0|32880.0|1.0|1.0|SOGAMOSO|4542|MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS|
1.0|131520.0|1.0|1.0|TIBASOSA|5512|ALOJAMIENTO EN APARTAHOTELES|
2.0|164400.0|3.0|8.0|DUITAMA|2829|FABRICACION DE OTROS TIPOS DE MAQUINARIA Y EQUIPO DE USO ESPECIAL NCP|
1.0|32880.0|0.0|1.0|SOGAMOSO|9103|ACTIVIDADES DE JARDINES BOTANICOS- ZOOLOGICOS Y RESERVAS NATURALES|
1.0|690480.0|10.0|0.0|JERICO|8890|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO|
1.0|0.0|0.0|0.0|MONTERIA|4112|CONSTRUCCION DE EDIFICIOS NO RESIDENCIALES|
1.0|0.0|1.0|0.0|MANIZALES|2395|FABRICACION DE ARTICULOS DE HORMIGON- CEMENTO Y YESO|
1.0|65760.0|1.0|3.0|TUNJA|4662|COMERCIO AL POR MAYOR DE METALES Y PRODUCTOS METALIFEROS|
2.0|2170080.0|6.0|62.0|NOBSA|7810|ACTIVIDADES DE AGENCIAS DE EMPLEO|
3.0|427440.0|13.0|13.0|DUITAMA|8530|ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACION|
1.0|460320.0|4.0|2.0|SAN EDUARDO|8621|ACTIVIDADES DE LA PRACTICA MEDICA- SIN INTERNACION|
2.0|98640.0|1.0|6.0|COTA|4754|COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS DE USO DOMESTICO- MUEBLES Y EQUIPOS DE ILUMINACION|
1.0|0.0|1.0|0.0|SAMACA|1103|PRODUCCION DE MALTA- ELABORACION DE CERVEZAS Y OTRAS BEBIDAS MALTEADAS|
1.0|0.0|0.0|4.0|NOBSA|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
1.0|0.0|0.0|0.0|SAMACA|9004|CREACION AUDIOVISUAL|
1.0|37820.0|2.0|5.0|SOTAQUIRA|0150|EXPLOTACION MIXTA (AGRICOLA Y PECUARIA)|
3.0|131520.0|1.0|3.0|DUITAMA|4724|COMERCIO AL POR MENOR DE BEBIDAS Y PRODUCTOS DEL TABACO- EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|0.0|1.0|17.0|DUITAMA|3314|MANTENIMIENTO Y REPARACION ESPECIALIZADO DE EQUIPO ELECTRICO|
1.0|113460.0|0.0|1.0|ARMENIA|0240|SERVICIOS DE APOYO A LA SILVICULTURA|
1.0|65760.0|1.0|5.0|MOSQUERA|3312|MANTENIMIENTO Y REPARACION ESPECIALIZADO DE MAQUINARIA Y EQUIPO|
1.0|394560.0|6.0|9.0|SOCOTA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|37820.0|0.0|1.0|GACHANTIVA|0161|ACTIVIDADES DE APOYO A LA AGRICULTURA|
1.0|98640.0|0.0|4.0|MEDELLIN|8010|ACTIVIDADES DE SEGURIDAD PRIVADA|
1.0|32880.0|2.0|0.0|SUSA|4773|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES- COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|65760.0|2.0|0.0|BARRANQUILLA|6422|ACTIVIDADES DE LAS COMPAÑAS DE FINANCIAMIENTO|
1.0|0.0|0.0|1.0|TUNJA|2029|FABRICACION DE OTROS PRODUCTOS QUIMICOS NCP|
1.0|32880.0|0.0|2.0|GUATEQUE|4719|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS- CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL)- BEBIDAS Y TABACO|
1.0|0.0|0.0|3.0|PAIPA|1630|FABRICACION DE PARTES Y PIEZAS DE MADERA- DE CARPINTERIA Y EBANISTERIA PARA LA CONSTRUCCION|
2.0|0.0|1.0|1.0|DUITAMA|8020|ACTIVIDADES DE SERVICIOS DE SISTEMAS DE SEGURIDAD|
1.0|0.0|0.0|2.0|CARTAGENA|4220|CONSTRUCCION DE PROYECTOS DE SERVICIO PUBLICO|
3.0|328800.0|3.0|6.0|SOCHA|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
1.0|723360.0|2.0|59.0|SAN PABLO DE BORBUR|0990|ACTIVIDADES DE APOYO PARA OTRAS ACTIVIDADES DE EXPLOTACION DE MINAS Y CANTERAS|
1.0|0.0|1.0|1.0|TUNJA|4769|COMERCIO AL POR MENOR DE OTROS ARTICULOS CULTURALES Y DE ENTRETENIMIENTO NCP EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|32880.0|0.0|3.0|NOBSA|4669|COMERCIO AL POR MAYOR DE OTROS PRODUCTOS NCP|
1.0|151280.0|1.0|1.0|TOCA|0111|CULTIVO DE CEREALES (EXCEPTO ARROZ)- LEGUMBRES Y SEMILLAS OLEAGINOSAS|
1.0|427440.0|14.0|2.0|CHIQUINQUIRA|4642|COMERCIO AL POR MAYOR DE PRENDAS DE VESTIR|
1.0|32880.0|1.0|0.0|PAIPA|9319|OTRAS ACTIVIDADES DEPORTIVAS|
1.0|0.0|0.0|1.0|TUNJA|1392|CONFECCION DE ARTICULOS CON MATERIALES TEXTILES- EXCEPTO PRENDAS DE VESTIR|
2.0|0.0|0.0|2.0|GACHANTIVA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|98640.0|2.0|0.0|MEDELLIN|2399|FABRICACION DE OTROS PRODUCTOS MINERALES NO METALICOS NCP|
1.0|113460.0|0.0|3.0|IBAGUE|0141|CRIA DE GANADO BOVINO Y BUFALINO|
1.0|822000.0|43.0|11.0|PAIPA|4669|COMERCIO AL POR MAYOR DE OTROS PRODUCTOS NCP|
1.0|0.0|8.0|9.0|TIBANA|4921|TRANSPORTE DE PASAJEROS|
1.0|230160.0|8.0|4.0|SANTAFE DE BOGOTA|6424|ACTIVIDADES DE LAS COOPERATIVAS FINANCIERAS|
1.0|0.0|0.0|9.0|PAUNA|4632|COMERCIO AL POR MAYOR DE BEBIDAS Y TABACO|
