No EMPRE|VALOR SUB|TRAB F|TRAB M|CIUDAD|CIIU|DESCRIPCION|
1.0|131520.0|1.0|0.0|CHIA|4610|COMERCIO AL POR MAYOR A CAMBIO DE UNA RETRIBUCION O POR CONTRATA|
1.0|0.0|1.0|2.0|MARIPI|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|131520.0|0.0|3.0|CHIA|4511|COMERCIO DE VEHICULOS AUTOMOTORES NUEVOS|
1.0|164400.0|2.0|0.0|TUNJA|1090|ELABORACION DE ALIMENTOS PREPARADOS PARA ANIMALES|
1.0|98640.0|4.0|2.0|VILLA DE LEYVA|8121|LIMPIEZA GENERAL INTERIOR DE EDIFICIOS|
1.0|131520.0|0.0|5.0|VILLAVICENCIO|8010|ACTIVIDADES DE SEGURIDAD PRIVADA|
2.0|113460.0|1.0|1.0|VILLA DE LEYVA|0129|OTROS CULTIVOS PERMANENTES NCP|
1.0|591840.0|0.0|12.0|PAIPA|4799|OTROS TIPOS DE COMERCIO AL POR MENOR NO REALIZADO EN ESTABLECIMIENTOS- PUESTOS DE VENTA O MERCADOS|
1.0|0.0|0.0|0.0|TUNJA|1102|ELABORACION DE BEBIDAS FERMENTADAS NO DESTILADAS|
1.0|230160.0|15.0|11.0|VILLA DE LEYVA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|65760.0|2.0|7.0|GACHANTIVA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|98640.0|3.0|4.0|SOGAMOSO|8530|ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACION|
1.0|0.0|1.0|0.0|VILLA DE LEYVA|4774|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|263040.0|6.0|3.0|DUITAMA|9312|ACTIVIDADES DE CLUBES DEPORTIVOS|
1.0|328800.0|13.0|18.0|MOTAVITA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|230160.0|13.0|2.0|PAIPA|8521|EDUCACION BASICA SECUNDARIA|
1.0|65760.0|2.0|1.0|TENZA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|98640.0|2.0|0.0|FUNZA|2023|FABRICACION DE JABONES Y DETERGENTES- PREPARADOS PARA LIMPIAR Y PULIR- PERFUMES Y PREPARADOS DE TOCADOR|
1.0|0.0|0.0|2.0|COVENAS|4921|TRANSPORTE DE PASAJEROS|
1.0|394560.0|14.0|7.0|SABOYA|8699|OTRAS ACTIVIDADES DE ATENCION DE LA SALUD HUMANA|
1.0|0.0|0.0|0.0|SACHICA|4752|COMERCIO AL POR MENOR DE ARTICULOS DE FERRETERIA- PINTURAS Y PRODUCTOS DE VIDRIO EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|65760.0|0.0|1.0|TINJACA|4923|TRANSPORTE DE CARGA POR CARRETERA|
1.0|0.0|0.0|4.0|ENVIGADO|5224|MANIPULACION DE CARGA|
1.0|131520.0|1.0|2.0|SACHICA|6190|OTRAS ACTIVIDADES DE TELECOMUNICACIONES|
1.0|32880.0|2.0|0.0|NOBSA|5310|ACTIVIDADES POSTALES NACIONALES|
2.0|1578240.0|3.0|4.0|RAMIRIQUI|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|0.0|0.0|0.0|GUATEQUE|7210|INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERIA|
1.0|295920.0|2.0|3.0|COMBITA|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
1.0|197280.0|1.0|0.0|BELEN|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
1.0|65760.0|0.0|1.0|SANTANDER DE QUILICHAO|1709|FABRICACION DE OTROS ARTICULOS DE PAPEL Y CARTON|
1.0|427440.0|6.0|10.0|COMBITA|8523|EDUCACION MEDIA TECNICA Y DE FORMACION LABORAL|
1.0|427440.0|6.0|9.0|MONIQUIRA|8551|FORMACION ACADEMICA NO FORMAL|
1.0|65760.0|6.0|3.0|LA UVITA|8621|ACTIVIDADES DE LA PRACTICA MEDICA- SIN INTERNACION|
1.0|197280.0|16.0|13.0|EL COCUY|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|624720.0|10.0|21.0|SUTAMARCHAN|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
1.0|37820.0|0.0|1.0|SOGAMOSO|0121|CULTIVO DE FRUTAS TROPICALES Y SUBTROPICALES|
1.0|295920.0|1.0|7.0|PAIPA|5590|OTROS TIPOS DE ALOJAMIENTO NCP|
1.0|197280.0|10.0|7.0|RAMIRIQUI|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|197280.0|3.0|3.0|BOYACA|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
1.0|197280.0|4.0|10.0|LA UVITA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|32880.0|1.0|0.0|PAZ DEL RIO|8622|ACTIVIDADES DE LA PRACTICA ODONTOLOGICA|
1.0|32880.0|1.0|1.0|TOCA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|131520.0|0.0|3.0|BELEN|5613|EXPENDIO DE COMIDAS PREPARADAS EN CAFETERIAS|
1.0|98640.0|0.0|2.0|VENTAQUEMADA|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
1.0|394560.0|7.0|13.0|SOTAQUIRA|8121|LIMPIEZA GENERAL INTERIOR DE EDIFICIOS|
1.0|98640.0|0.0|1.0|ARCABUCO|4754|COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS DE USO DOMESTICO- MUEBLES Y EQUIPOS DE ILUMINACION|
1.0|493200.0|14.0|0.0|COPER|8899|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO N.C.P|
1.0|131520.0|3.0|0.0|YUMBO|1089|ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS NCP|
1.0|32880.0|0.0|1.0|MACHETA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|164400.0|5.0|11.0|SACHICA|3120|FABRICACION DE COLCHONES Y SOMIERES|
1.0|0.0|0.0|2.0|GARAGOA|4653|COMERCIO AL POR MAYOR DE MAQUINARIA Y EQUIPO AGROPECUARIOS|
1.0|340380.0|2.0|16.0|TUNJA|0240|SERVICIOS DE APOYO A LA SILVICULTURA|
1.0|822000.0|29.0|2.0|BARRANQUILLA|8121|LIMPIEZA GENERAL INTERIOR DE EDIFICIOS|
1.0|65760.0|1.0|1.0|TURMEQUE|8413|REGULACION DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS DE SALUD- EDUCATIVOS- CULTURALES Y OTROS SERVICIOS SOCIALES- EXCEPTO SERVICIOS DE SEGURIDAD SOCIAL|
1.0|0.0|2.0|0.0|CHITA|4773|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES- COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|1.0|0.0|ZETAQUIRA|8422|ACTIVIDADES DE DEFENSA|
1.0|0.0|4.0|20.0|PAJARITO|4210|CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL|
1.0|0.0|0.0|1.0|CALI|1072|ELABORACION DE PANELA|
1.0|131520.0|1.0|5.0|SOATA|8413|REGULACION DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS DE SALUD- EDUCATIVOS- CULTURALES Y OTROS SERVICIOS SOCIALES- EXCEPTO SERVICIOS DE SEGURIDAD SOCIAL|
1.0|0.0|1.0|0.0|CHINAVITA|1040|ELABORACION DE PRODUCTOS LACTEOS|
1.0|1052160.0|4.0|42.0|SAMACA|2824|FABRICACION DE MAQUINARIA PARA EXPLOTACION DE MINAS Y CANTERAS Y PARA OBRAS DE CONSTRUCCION|
1.0|65760.0|2.0|1.0|MEDELLIN|7911|ACTIVIDADES DE LAS AGENCIAS DE VIAJE|
1.0|197280.0|0.0|5.0|COTA|1011|PROCESAMIENTO Y CONSERVACION DE CARNE Y PRODUCTOS CARNICOS|
1.0|1019280.0|17.0|28.0|DUITAMA|7820|ACTIVIDADES DE AGENCIAS DE EMPLEO TEMPORAL|
2.0|295920.0|3.0|13.0|SOGAMOSO|3311|MANTENIMIENTO Y REPARACION ESPECIALIZADO DE PRODUCTOS ELABORADOS EN METAL|
1.0|131520.0|1.0|20.0|NOBSA|8110|ACTIVIDADES COMBINADAS DE APOYO A INSTALACIONES|
1.0|263040.0|6.0|3.0|NUEVO COLON|8621|ACTIVIDADES DE LA PRACTICA MEDICA- SIN INTERNACION|
2.0|295920.0|5.0|10.0|ARCABUCO|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
1.0|0.0|0.0|0.0|TUNJA|8292|ACTIVIDADES DE ENVASE Y EMPAQUE|
1.0|0.0|0.0|1.0|SANTAFE DE BOGOTA|1709|FABRICACION DE OTROS ARTICULOS DE PAPEL Y CARTON|
1.0|0.0|0.0|1.0|BARBOSA|4923|TRANSPORTE DE CARGA POR CARRETERA|
1.0|98640.0|1.0|0.0|TIBASOSA|4690|COMERCIO AL POR MAYOR NO ESPECIALIZADO|
1.0|32880.0|1.0|0.0|MONTERIA|2100|FABRICACION DE PRODUCTOS FARMACEUTICOS- SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO|
1.0|394560.0|1.0|10.0|TAUSA|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
1.0|0.0|1.0|0.0|PUERTO BOYACA|5310|ACTIVIDADES POSTALES NACIONALES|
1.0|0.0|1.0|0.0|PAIPA|7210|INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERIA|
1.0|65760.0|0.0|5.0|FIRAVITOBA|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
1.0|0.0|0.0|1.0|SAN MIGUEL DE SEMA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
1.0|0.0|0.0|0.0|SOGAMOSO|4762|COMERCIO AL POR MENOR DE ARTICULOS DEPORTIVOS- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|1.0|0.0|GARAGOA|6020|ACTIVIDADES DE PROGRAMACION Y TRANSMISION DE TELEVISION|
1.0|0.0|0.0|1.0|MANIZALES|0161|ACTIVIDADES DE APOYO A LA AGRICULTURA|
1.0|32880.0|0.0|3.0|COTA|2816|FABRICACION DE EQUIPO DE ELEVACION Y MANIPULACION|
1.0|65760.0|4.0|1.0|TIBASOSA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|131520.0|1.0|1.0|MUZO|5511|ALOJAMIENTO EN HOTELES|
1.0|3176880.0|29.0|23.0|VILLA DE LEYVA|0125|CULTIVO DE FLOR DE CORTE|
1.0|460320.0|11.0|5.0|BOYACA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|32880.0|0.0|2.0|EL ESPINO|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
1.0|0.0|1.0|0.0|COMBITA|9319|OTRAS ACTIVIDADES DEPORTIVAS|
2.0|32880.0|2.0|0.0|CALI|7820|ACTIVIDADES DE AGENCIAS DE EMPLEO TEMPORAL|
9.0|26895840.0|708.0|225.0|TUNJA|8430|ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA|
3.0|98640.0|2.0|30.0|CHIQUINQUIRA|8110|ACTIVIDADES COMBINADAS DE APOYO A INSTALACIONES|
2.0|756240.0|3.0|27.0|MIRAFLORES|4210|CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL|
2.0|657600.0|8.0|39.0|SOATA|3520|PRODUCCION DE GAS- DISTRIBUCION DE COMBUSTIBLES GASEOSOS POR TUBERIAS|
1.0|32880.0|1.0|0.0|NOBSA|4759|COMERCIO AL POR MENOR DE OTROS ARTICULOS DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|32880.0|0.0|1.0|SOGAMOSO|4781|COMERCIO AL POR MENOR DE ALIMENTOS- BEBIDAS Y TABACO- EN PUESTOS DE VENTA MOVILES|
1.0|131520.0|1.0|0.0|TOPAGA|3900|ACTIVIDADES DE SANEAMIENTO AMBIENTAL Y OTROS SERVICIOS DE GESTION DE DESECHOS|
16.0|953520.0|23.0|31.0|TUNJA|4761|COMERCIO AL POR MENOR DE LIBROS- PERIODICOS- MATERIALES Y ARTICULOS DE PAPELERIA Y ESCRITORIO- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|197280.0|0.0|4.0|PAIPA|6492|ACTIVIDADES FINANCIERAS DE FONDOS DE EMPLEADOS Y OTRAS FORMAS ASOCIATIVAS DEL SECTOR SOLIDARIO|
12.0|920640.0|9.0|24.0|SANTAFE DE BOGOTA|4664|COMERCIO AL POR MAYOR DE PRODUCTOS QUIMICOS BASICOS- CAUCHOS Y PLASTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUIMICOS DE USO AGROPECUARIO|
3.0|328800.0|4.0|13.0|VILLA DE LEYVA|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
1.0|0.0|1.0|1.0|SOGAMOSO|4753|COMERCIO AL POR MENOR DE TAPICES- ALFOMBRAS Y CUBRIMIENTOS PARA PAREDES Y PISOS EN ESTABLECIMIENTOS ESPECIALIZADOS|
4.0|1085040.0|0.0|22.0|MONGUI|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
15.0|20714400.0|730.0|261.0|TUNJA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|789120.0|24.0|6.0|PAIPA|4645|COMERCIO AL POR MAYOR DE PRODUCTOS FARMACEUTICOS- MEDICINALES- COSMETICOS Y DE TOCADOR|
12.0|1874160.0|13.0|57.0|DUITAMA|9511|MANTENIMIENTO Y REPARACION DE COMPUTADORES Y DE EQUIPO PERIFERICO|
1.0|32880.0|0.0|1.0|SINCELEJO|4921|TRANSPORTE DE PASAJEROS|
2.0|0.0|0.0|5.0|SAMACA|3311|MANTENIMIENTO Y REPARACION ESPECIALIZADO DE PRODUCTOS ELABORADOS EN METAL|
1.0|197280.0|4.0|0.0|TUNJA|3320|INSTALACION ESPECIALIZADA DE MAQUINARIA Y EQUIPO INDUSTRIAL|
1.0|0.0|0.0|1.0|MONIQUIRA|0150|EXPLOTACION MIXTA (AGRICOLA Y PECUARIA)|
3.0|394560.0|2.0|8.0|GARAGOA|4520|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|
5.0|920640.0|19.0|4.0|CHIQUINQUIRA|6910|ACTIVIDADES JURIDICAS|
1.0|65760.0|1.0|1.0|SAMACA|8415|ACTIVIDADES DE LOS OTROS ORGANOS DE CONTROL|
1.0|0.0|3.0|0.0|LA CALERA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
4.0|624720.0|22.0|1.0|SOGAMOSO|4642|COMERCIO AL POR MAYOR DE PRENDAS DE VESTIR|
1.0|1380960.0|55.0|29.0|TOCANCIPA|5612|EXPENDIO POR AUTOSERVICIO DE COMIDAS PREPARADAS|
2.0|230160.0|7.0|4.0|MIRAFLORES|1081|ELABORACION DE PRODUCTOS DE PANADERIA|
1.0|65760.0|0.0|1.0|TASCO|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
18.0|20956920.0|541.0|137.0|TUNJA|8121|LIMPIEZA GENERAL INTERIOR DE EDIFICIOS|
2.0|1709760.0|7.0|63.0|DUITAMA|2410|INDUSTRIAS BASICAS DE HIERRO Y DE ACERO|
3.0|460320.0|0.0|9.0|MONGUA|4923|TRANSPORTE DE CARGA POR CARRETERA|
14.0|2696160.0|53.0|57.0|TUNJA|7490|OTRAS ACTIVIDADES PROFESIONALES- CIENTIFICAS Y TECNICAS NCP|
1.0|0.0|0.0|0.0|SANTA ROSA DE CABAL|1420|FABRICACION DE ARTICULOS DE PIEL|
3.0|624720.0|10.0|13.0|TUTA|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
5.0|491660.0|2.0|14.0|SOGAMOSO|0145|CRIA DE AVES DE CORRAL|
1.0|65760.0|3.0|0.0|IBAGUE|4771|COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS|
4.0|723360.0|1.0|20.0|CHIVATA|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
1.0|0.0|0.0|0.0|BUCARAMANGA|6209|OTRAS ACTIVIDADES DE TECNOLOGIAS DE INFORMACION Y ACTIVIDADES DE SERVICIOS INFORMATICOS|
3.0|2334480.0|30.0|11.0|SANTAFE DE BOGOTA|6120|ACTIVIDADES DE TELECOMUNICACIONES INALAMBRICAS|
5.0|1413840.0|41.0|12.0|SANTAFE DE BOGOTA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
2.0|230160.0|0.0|43.0|SOCOTA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
3.0|98640.0|5.0|0.0|CHIQUINQUIRA|6820|ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCION O POR CONTRATA|
12.0|1874160.0|20.0|110.0|PUERTO BOYACA|4923|TRANSPORTE DE CARGA POR CARRETERA|
2.0|65760.0|2.0|0.0|TUNJA|2023|FABRICACION DE JABONES Y DETERGENTES- PREPARADOS PARA LIMPIAR Y PULIR- PERFUMES Y PREPARADOS DE TOCADOR|
3.0|98640.0|4.0|3.0|PUERTO BOYACA|4741|COMERCIO AL POR MENOR DE COMPUTADORES- EQUIPOS PERIFERICOS- PROGRAMAS DE INFORMATICA Y EQUIPOS DE TELECOMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|32880.0|1.0|0.0|PAIPA|4761|COMERCIO AL POR MENOR DE LIBROS- PERIODICOS- MATERIALES Y ARTICULOS DE PAPELERIA Y ESCRITORIO- EN ESTABLECIMIENTOS ESPECIALIZADOS|
4.0|1413840.0|18.0|51.0|SOGAMOSO|4722|COMERCIO AL POR MENOR DE LECHE- PRODUCTOS LACTEOS Y HUEVOS- EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|822000.0|7.0|20.0|SANTAFE DE BOGOTA|4721|COMERCIO AL POR MENOR DE PRODUCTOS AGRICOLAS PARA EL CONSUMO EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|0.0|0.0|3.0|SOGAMOSO|6630|ACTIVIDADES DE ADMINISTRACION DE FONDOS|
3.0|953520.0|101.0|72.0|SANTAFE DE BOGOTA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|98640.0|0.0|7.0|MUZO|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|920640.0|0.0|29.0|SANTAFE DE BOGOTA|2720|FABRICACION DE PILAS- BATERIAS Y ACUMULADORES ELECTRICOS|
3.0|361680.0|1.0|10.0|SORACA|4664|COMERCIO AL POR MAYOR DE PRODUCTOS QUIMICOS BASICOS- CAUCHOS Y PLASTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUIMICOS DE USO AGROPECUARIO|
2.0|657600.0|31.0|38.0|SOGAMOSO|8899|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO N.C.P|
1.0|493200.0|2.0|22.0|TUTA|4921|TRANSPORTE DE PASAJEROS|
1.0|328800.0|9.0|16.0|PESCA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
2.0|0.0|0.0|3.0|CALI|8299|OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS NCP|
2.0|32880.0|0.0|5.0|JENESANO|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
4.0|657600.0|19.0|25.0|TUNJA|4641|COMERCIO AL POR MAYOR DE PRODUCTOS TEXTILES- PRODUCTOS CONFECCIONADOS PARA USO DOMESTICO|
1.0|0.0|1.0|0.0|TURMEQUE|8299|OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS NCP|
13.0|2827680.0|159.0|27.0|CHIQUINQUIRA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
3.0|263040.0|4.0|0.0|SAMACA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
1.0|65760.0|2.0|3.0|TUNJA|1399|FABRICACION DE OTROS ARTICULOS TEXTILES NCP|
1.0|98640.0|0.0|3.0|OTANCHE|4752|COMERCIO AL POR MENOR DE ARTICULOS DE FERRETERIA- PINTURAS Y PRODUCTOS DE VIDRIO EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|328800.0|0.0|1.0|GARAGOA|4723|COMERCIO AL POR MENOR DE CARNES (INCLUYE AVES DE CORRAL)- PRODUCTOS CARNICOS- PESCADOS Y PRODUCTOS DE MAR- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|131520.0|9.0|3.0|TOGUI|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|98640.0|1.0|2.0|ARCABUCO|1089|ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS NCP|
2.0|37820.0|0.0|3.0|SOGAMOSO|0124|CULTIVO DE CAÑ DE AZUCAR|
1.0|460320.0|20.0|1.0|PUERTO BOYACA|9900|ACTIVIDADES DE ORGANIZACIONES Y ENTIDADES EXTRATERRITORIALES|
1.0|98640.0|2.0|29.0|ARMENIA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
3.0|920640.0|14.0|32.0|SANTAFE DE BOGOTA|7710|ALQUILER Y ARRENDAMIENTO DE VEHICULOS AUTOMOTORES|
1.0|0.0|0.0|1.0|MIRAFLORES|0121|CULTIVO DE FRUTAS TROPICALES Y SUBTROPICALES|
1.0|0.0|2.0|0.0|VILLA DE LEYVA|9005|ARTES PLASTICAS Y VISUALES|
1.0|65760.0|5.0|0.0|SAMACA|4723|COMERCIO AL POR MENOR DE CARNES (INCLUYE AVES DE CORRAL)- PRODUCTOS CARNICOS- PESCADOS Y PRODUCTOS DE MAR- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|131520.0|1.0|3.0|RAQUIRA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
3.0|263040.0|5.0|10.0|PUERTO BOYACA|4664|COMERCIO AL POR MAYOR DE PRODUCTOS QUIMICOS BASICOS- CAUCHOS Y PLASTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUIMICOS DE USO AGROPECUARIO|
1.0|0.0|0.0|0.0|YOPAL|7730|ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA- EQUIPO Y BIENES TANGIBLES NCP|
1.0|0.0|0.0|1.0|TUNJA|0144|CRIA DE GANADO PORCINO|
1.0|230160.0|1.0|8.0|TARSO|6810|ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS|
3.0|657600.0|19.0|13.0|SANTAFE DE BOGOTA|6522|SERVICIOS DE SEGUROS SOCIALES DE RIESGOS PROFESIONALES|
1.0|0.0|1.0|0.0|AQUITANIA|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
2.0|65760.0|2.0|1.0|TIBASOSA|6920|ACTIVIDADES DE CONTABILIDAD- TENEDURIA DE LIBROS- AUDITORIA FINANCIERA Y ASESORIA TRIBUTARIA|
4.0|1413840.0|24.0|30.0|SAMACA|4921|TRANSPORTE DE PASAJEROS|
3.0|131520.0|2.0|2.0|VILLA DE LEYVA|4771|COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|0.0|1.0|CUCUTA|1051|ELABORACION DE PRODUCTOS DE MOLINERIA|
4.0|164400.0|2.0|7.0|DUITAMA|0811|EXTRACCION DE PIEDRA- ARENA- ARCILLAS COMUNES- YESO Y ANHIDRITA|
6.0|8811840.0|220.0|79.0|TUNJA|9200|ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS|
3.0|302560.0|2.0|20.0|SANTAFE DE BOGOTA|0149|CRIA DE OTROS ANIMALES NCP|
2.0|98640.0|1.0|5.0|DUITAMA|4312|PREPARACION DEL TERRENO|
5.0|1972980.0|1.0|16.0|ARCABUCO|4923|TRANSPORTE DE CARGA POR CARRETERA|
3.0|98640.0|7.0|7.0|TUNJA|5629|ACTIVIDADES DE OTROS SERVICIOS DE COMIDAS|
3.0|328800.0|4.0|7.0|MONIQUIRA|5513|ALOJAMIENTO EN CENTROS VACACIONALES|
1.0|328800.0|5.0|1.0|COMBITA|7010|ACTIVIDADES DE ADMINISTRACION EMPRESARIAL|
2.0|723360.0|11.0|14.0|SOGAMOSO|8790|OTRAS ACTIVIDADES DE ATENCION EN INSTITUCIONES CON ALOJAMIENTO|
3.0|394560.0|8.0|14.0|CHIQUIZA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|131520.0|0.0|6.0|TOGUI|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
1.0|230160.0|7.0|1.0|TINJACA|1020|PROCESAMIENTO Y CONSERVACION DE FRUTAS- LEGUMBRES- HORTALIZAS Y TUBERCULOS|
1.0|197280.0|7.0|1.0|PAYA|8699|OTRAS ACTIVIDADES DE ATENCION DE LA SALUD HUMANA|
3.0|1183680.0|29.0|60.0|PUERTO BOYACA|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
1.0|0.0|1.0|0.0|SANTAFE DE BOGOTA|6492|ACTIVIDADES FINANCIERAS DE FONDOS DE EMPLEADOS Y OTRAS FORMAS ASOCIATIVAS DEL SECTOR SOLIDARIO|
5.0|2038560.0|22.0|50.0|TUNJA|1910|FABRICACION DE PRODUCTOS DE HORNOS DE COQUE|
2.0|98640.0|11.0|10.0|VILLA DE LEYVA|5513|ALOJAMIENTO EN CENTROS VACACIONALES|
